code,name,county,city,full_address,long,lat,district,percent_EDS,SPgrade,EOG_18_19,EOG_quintile
410361,Erwin Montessori,Guilford,Greensboro,"3012 East Bessemer Aveune, Greensboro, NC 27405",-79.745185,36.084027,Guilford County Schools,78.5,C,59.4,3
41C000,Guilford Preparatory Academy,Guilford,Greensboro,"2210 East Cone Blvd, Greensboro, NC 27405",-79.7466868,36.1122476,Charter Schools,63.9,C,47.2,3
620312,Candor Elementary,Montgomery,Candor,"414 S Main, Candor, NC 27229",-79.747046,35.290075,Montgomery County Schools,90.1,C,51.5,3
770310,East Rockingham Elementary,Richmond,Rockingham,"154 Chalk Road, Rockingham, NC 28379",-79.7509404,34.8938929,Richmond County Schools,84,C,53.6,3
410334,Brightwood Elementary,Guilford,Greensboro,"2001 Brightwood School Road, Greensboro, NC 27405",-79.7515391,36.147817,Guilford County Schools,70.9,D,40.4,3
770344,Mineral Springs Elementary,Richmond,Ellerbe,"1426 Green Lake Rd, Ellerbe, NC 28338",-79.7529784,35.0627513,Richmond County Schools,76.1,B,64.9,2
410403,Hampton Elem Univ Partnership,Guilford,Greensboro,"2301 Trade Street, Greensboro, NC 27401",-79.7544451,36.0668121,Guilford County Schools,76.4,D,39.4,4
410517,Peeler Open Elementary,Guilford,Greensboro,"2200 Randall Street, Greensboro, NC 27401",-79.75761,36.051725,Guilford County Schools,68,D,36.8,4
790344,Leaksville-Spray Elementary,Rockingham,Eden,"415 Highland Dr, Eden, NC 27288",-79.7581248,36.4926704,Rockingham County Schools,62.8,D,48.7,3
410523,Pleasant Garden Elementary,Guilford,Pleasant Garden,"4833 Pleasant Garden Road, Pleasant Garden, NC 27313",-79.7616292,35.9616046,Guilford County Schools,46.4,C,61.7,2
410355,James B Dudley High,Guilford,Greensboro,"1200 Lincoln Street, Greensboro, NC 27401",-79.762302,36.06138,Guilford County Schools,63.4,C,35.8,4
770316,Ellerbe Middle,Richmond,Ellerbe,"128 W Ballard Street, Ellerbe, NC 28338",-79.763342,35.074191,Richmond County Schools,77.9,C,49.8,3
770360,Rockingham Middle,Richmond,Rockingham,"415 Wall Street, Rockingham, NC 28379",-79.763503,34.944984,Richmond County Schools,70.2,C,57.1,3
410532,Rankin Elementary,Guilford,Greensboro,"1501 Spry Street, Greensboro, NC 27405",-79.763688,36.120172,Guilford County Schools,71.4,D,35.9,4
410331,Bluford Elementary,Guilford,Greensboro,"1901 Tuscaloosa Street, Greensboro, NC 27401",-79.7646078,36.0577655,Guilford County Schools,74.3,D,30.8,4
410448,Lincoln Academy,Guilford,Greensboro,"1016 Lincoln Street, Greensboro, NC 27401",-79.7660095,36.0620896,Guilford County Schools,56.8,C,64.3,2
770340,L J Bell Elementary,Richmond,Rockingham,"442 Hawthorne Ave, Rockingham, NC 28379",-79.766183,34.94677,Richmond County Schools,74.6,C,55.6,3
410486,Northern Guilford Elementary,Guilford,Greensboro,"3801 NC Highway 150 East, Greensboro, NC 27455",-79.7668868,36.2285224,Guilford County Schools,11.6,B,84.8,1
410483,Middle College at NC A&T,Guilford,Greensboro,"1601 East Market Street, Greensboro, NC 27411",-79.7721276,36.0723647,Guilford County Schools,54.9,C,59.1,3
410569,STEM Early College @ NC A&T SU,Guilford,Greensboro,"402 Laurel Street, Greensboro, NC 27411",-79.772595,36.0786274,Guilford County Schools,28.3,A,>95,1
410462,Ronald E. McNair Elementary,Guilford,Browns Summit,"4603 Yanceyville Road, Browns Summit, NC 27214",-79.7735431,36.1605354,Guilford County Schools,64.4,D,41.8,3
620314,East Middle,Montgomery,Biscoe,"130 Merlin's Maze, Biscoe, NC 27209",-79.7737182,35.3369386,Montgomery County Schools,83.9,C,50.6,3
410586,Washington Elementary,Guilford,Greensboro,"1110 East Washington Street, Greensboro, NC 27401",-79.773987,36.068205,Guilford County Schools,73.8,D,30,4
760356,Seagrove Elementary,Randolph,Seagrove,"528 Old Plank Rd, Seagrove, NC 27341",-79.7759957,35.544885,Randolph County Schools,61.6,C,60.5,2
41K000,Piedmont Classical High School,Guilford,Browns Summit,"4100 Yanceyville St., Browns Summit, NC 27214",-79.7761497,36.1404549,Charter Schools,22.6,C,46.2,3
620316,East Montgomery High,Montgomery,Biscoe,"157 Eagle Lane, Biscoe, NC 27209",-79.7781321,35.3393946,Montgomery County Schools,76.8,C,35,4
410385,Gillespie Park Elementary,Guilford,Greensboro,"1900 Martin Luther King Jr Drive, Greensboro, NC 27406",-79.7784483,36.0490322,Guilford County Schools,77.2,D,29,4
410583,Vandalia Elementary,Guilford,Greensboro,"407 East Vandalia Road, Greensboro, NC 27406",-79.7798575,36.0173521,Guilford County Schools,67.8,D,31.9,4
790318,Douglass Elementary,Rockingham,Eden,"408 Price St., Eden, NC 27288",-79.7800308,36.4933855,Rockingham County Schools,63.9,C,59.9,3
410326,Middle College High at Bennett,Guilford,Greensboro,"610 Gorrell Street, Greensboro, NC 27406",-79.7806052,36.0664218,Guilford County Schools,46.8,A,76.1,2
410325,Swann Middle School,Guilford,Greensboro,"811 Cypress Street, Greensboro, NC 27405",-79.780809,36.0841568,Guilford County Schools,58.2,D,44.2,3
410349,Ceasar Cone Elementary,Guilford,Greensboro,"2501 North Church Street, Greensboro, NC 27405",-79.7813281,36.1080744,Guilford County Schools,82,F,26,4
620318,Green Ridge Elementary,Montgomery,Biscoe,"129 McCaskill Rd, Biscoe, NC 27209",-79.782655,35.339874,Montgomery County Schools,84.5,C,58.1,3
620334,Star Elementary,Montgomery,Star,"302 S Main Street, Star, NC 27356",-79.783214,35.395636,Montgomery County Schools,73.7,C,50.6,3
410508,Page High,Guilford,Greensboro,"201 Alma Pinnix Drive, Greensboro, NC 27405",-79.7851866,36.1090855,Guilford County Schools,47.6,C,48.5,3
770368,West Rockingham Elementary,Richmond,Rockingham,"271 W US 74 Hwy, Rockingham, NC 28379",-79.788779,34.94502,Richmond County Schools,85,C,58.5,3
760331,Level Cross Elementary,Randolph,Randleman,"5417 Old Greensboro Road, Randleman, NC 27317",-79.7908853,35.8584793,Randolph County Schools,57.3,C,59.2,3
410589,Philip J Weaver Ed Center,Guilford,Greensboro,"300 South Spring Street, Greensboro, NC 27401",-79.7978593,36.0705472,Guilford County Schools,17.3,A,82.5,1
410430,David D Jones Elementary,Guilford,Greensboro,"502 South Street, Greensboro, NC 27406",-79.7978914,36.0555757,Guilford County Schools,48.7,B,67.3,2
76A000,Uwharrie Charter Academy,Randolph,Asheboro,"5326 US Hwy 220 Business South, Asheboro, NC 27205",-79.7988513,35.8354291,Charter Schools,13.9,C,59.3,3
760344,Randleman Elementary,Randolph,Randleman,"100 Swaim St, Randleman, NC 27317",-79.8008688,35.8095834,Randolph County Schools,70.7,C,58.1,3
410463,Mendenhall Middle,Guilford,Greensboro,"205 Willoughby Boulevard, Greensboro, NC 27408",-79.8016169,36.108765,Guilford County Schools,57.8,C,54.9,3
410598,Wiley Accel/Enrichment,Guilford,Greensboro,"600 West Terrell Street, Greensboro, NC 27406",-79.8024983,36.0486215,Guilford County Schools,85.9,F,22,4
410489,Northern Guilford High,Guilford,Greensboro,"7101 Spencer Dixon Road, Greensboro, NC 27455",-79.8056999,36.208122,Guilford County Schools,16,B,72.2,2
410488,Northern Guilford Middle,Guilford,Greensboro,"616 Simpson-Calhoun Road, Greensboro, NC 27455",-79.8067887,36.2070294,Guilford County Schools,25.4,B,76.1,2
761332,Lindley Park Elementary,Randolph,Asheboro,"312 Cliff Rd, Asheboro, NC 27203",-79.8069984,35.7020689,Asheboro City Schools,72.5,C,53.5,3
761328,Guy B Teachey Elementary,Randolph,Asheboro,"294 Newbern Ave, Asheboro, NC 27205",-79.8089247,35.6735111,Asheboro City Schools,66.7,B,65.9,2
41F000,Triad Math and Science Academy,Guilford,Greensboro,"700 Creek Ridge Rd, Greensboro, NC 27406",-79.8092296,36.0305547,Charter Schools,62.6,C,55.9,3
410373,Julius I Foust Elementary,Guilford,Greensboro,"2610 Floyd Street, Greensboro, NC 27406",-79.8092312,36.0372463,Guilford County Schools,67.2,D,38.4,4
410579,UNCG Early/Middle College,Guilford,Greensboro,"1408 Walker Avenue, Greensboro, NC 27412",-79.8133027,36.0690017,Guilford County Schools,53.5,A,85.8,1
410412,Irving Park Elementary,Guilford,Greensboro,"1310 Sunset Drive, Greensboro, NC 27408",-79.8135216,36.0966334,Guilford County Schools,53.8,C,50.5,3
410337,Brooks Global Elementary,Guilford,Greensboro,"1215 Westover Terrace, Greensboro, NC 27408",-79.8144926,36.0874938,Guilford County Schools,39.8,B,80.5,1
410394,Grimsley High,Guilford,Greensboro,"801 Westover Terrace, Greensboro, NC 27408",-79.8149225,36.0821284,Guilford County Schools,40.1,B,67.2,2
410436,James Y Joyner Elementary,Guilford,Greensboro,"3300 Normandy Road, Greensboro, NC 27408",-79.8163312,36.1156853,Guilford County Schools,55.7,C,52.7,3
410514,Clara J Peck Elementary,Guilford,Greensboro,"1601 West Florida Street, Greensboro, NC 27403",-79.8176267,36.0512123,Guilford County Schools,78,D,36,4
761320,Charles W McCrary Elementary,Randolph,Asheboro,"400 Ross St, Asheboro, NC 27203",-79.8180288,35.7128176,Asheboro City Schools,88.4,C,46.6,3
761304,Asheboro High,Randolph,Asheboro,"1221 S Park St, Asheboro, NC 27203",-79.8186435,35.689799,Asheboro City Schools,66.1,B,55.6,3
410442,Kiser Middle,Guilford,Greensboro,"716 Benjamin Parkway, Greensboro, NC 27408",-79.8190919,36.0858264,Guilford County Schools,57.3,C,61.8,2
770364,Cordova Middle,Richmond,Cordova,"194 Church St, Cordova, NC 28330",-79.8194792,34.912509,Richmond County Schools,89.1,C,50,3
760352,Randleman Middle,Randolph,Randleman,"800 High Point St, Randleman, NC 27317",-79.819674,35.8249473,Randolph County Schools,65,C,52.2,3
761321,Donna L Loflin Elementary,Randolph,Asheboro,"405 S Park St, Asheboro, NC 27203",-79.8197816,35.7016371,Asheboro City Schools,84.1,C,45.3,3
760348,Randleman High,Randolph,Randleman,"4396 Tigers Den Rd, Randleman, NC 27317",-79.8209494,35.8265666,Randolph County Schools,54.4,C,48.1,3
761308,South Asheboro Middle,Randolph,Asheboro,"523 W Walker Ave, Asheboro, NC 27203",-79.8212427,35.6896918,Asheboro City Schools,67.2,C,55.4,3
761312,Balfour Elementary,Randolph,Asheboro,"2097 N Asheboro School Rd, Asheboro, NC 27203",-79.8216787,35.7457357,Asheboro City Schools,86.2,C,60.2,2
761336,North Asheboro Middle,Randolph,Asheboro,"1861 N Asheboro School Rd, Asheboro, NC 27203",-79.822296,35.744645,Asheboro City Schools,88.5,C,46.5,3
410316,Allen Middle,Guilford,Greensboro,"1108 Glendale Drive, Greensboro, NC 27406",-79.8234499,36.011131,Guilford County Schools,59.5,D,39.2,4
410376,Cyrus P Frazier Elementary,Guilford,Greensboro,"4215 Galway Drive, Greensboro, NC 27406",-79.8251234,36.0121973,Guilford County Schools,69.3,D,44.4,3
760354,Randolph Early College High,Randolph,Asheboro,"629 Industrial Park Avenue, Asheboro, NC 27205",-79.825516,35.6733597,Randolph County Schools,37.2,A,>95,1
410415,Jackson Middle,Guilford,Greensboro,"2200 Ontario Street, Greensboro, NC 27403",-79.8275254,36.0479436,Guilford County Schools,66.4,D,36.4,4
410478,Murphey Traditional Academy,Guilford,Greensboro,"2306 Ontario Street, Greensboro, NC 27403",-79.8297537,36.0465966,Guilford County Schools,70.5,D,34.1,4
410322,Archer Elementary,Guilford,Greensboro,"2610 Four Seasons Boulevard, Greensboro, NC 27407",-79.830431,36.031075,Guilford County Schools,54.5,C,55.2,3
410451,John Van Lindley Elementary,Guilford,Greensboro,"2700 Camden Road, Greensboro, NC 27403",-79.8305803,36.0722962,Guilford County Schools,54.1,B,65.2,2
410577,Sumner Elementary,Guilford,Greensboro,"1915 Harris Drive, Greensboro, NC 27406",-79.8308492,35.9850207,Guilford County Schools,63.8,D,44,3
410388,General Greene Elementary,Guilford,Greensboro,"1501 Benjamin Parkway, Greensboro, NC 27408",-79.832024,36.1037219,Guilford County Schools,38.3,B,70.9,2
760359,Southmont Elementary,Randolph,Asheboro,"2497 Southmont School Road, Asheboro, NC 27205",-79.834551,35.6455032,Randolph County Schools,62.8,C,53,3
410424,Jesse Wharton Elem,Guilford,Greensboro,"5813 Lake Brandt Road, Greensboro, NC 27455",-79.835748,36.162331,Guilford County Schools,34.8,B,70.3,2
410568,Sternberger Elementary,Guilford,Greensboro,"518 North Holden Road, Greensboro, NC 27410",-79.8448491,36.0852117,Guilford County Schools,15.3,B,76.3,2
410544,Ben L. Smith High School,Guilford,Greensboro,"2407 South Holden Road, Greensboro, NC 27407",-79.847112,36.034726,Guilford County Schools,58.6,D,27.7,4
410545,Academy at Smith,Guilford,Greensboro,"2225 South Holden Road, Greensboro, NC 27407",-79.8494506,36.0379155,Guilford County Schools,80,B,55,3
410313,Southern Guilford Middle,Guilford,Greensboro,"5747 Drake Rd, Greensboro, NC 27406",-79.8508875,35.9434977,Guilford County Schools,52.5,D,47.4,3
410409,Hunter Elementary,Guilford,Greensboro,"1305 Merritt Drive, Greensboro, NC 27407",-79.851826,36.051857,Guilford County Schools,66.7,C,54.6,3
410553,Southern Elementary,Guilford,Greensboro,"5720 Drake Road, Greensboro, NC 27406",-79.8541196,35.9472785,Guilford County Schools,68.1,C,64.2,2
410556,Southern Guilford High,Guilford,Greensboro,"5700 Drake Road, Greensboro, NC 27406",-79.8556645,35.9489558,Guilford County Schools,73.2,C,35.2,4
790302,Bethany Elementary,Rockingham,Reidsville,"271 Bethany Rd, Reidsville, NC 27320",-79.8596955,36.3130465,Rockingham County Schools,36,B,75.6,2
410343,Claxton Elementary,Guilford,Greensboro,"3720 Pinetop Road, Greensboro, NC 27410",-79.8613675,36.1116165,Guilford County Schools,35.1,B,69.1,2
410538,Sedgefield Elementary,Guilford,Greensboro,"2905 Groometown Road, Greensboro, NC 27407",-79.865345,36.028822,Guilford County Schools,60.9,D,38.6,4
760336,New Market Elementary,Randolph,Sophia,"6096 US Hwy 311, Sophia, NC 27350",-79.865819,35.832616,Randolph County Schools,55.7,C,55.3,3
410472,Morehead Elementary,Guilford,Greensboro,"4630 Tower Road, Greensboro, NC 27410",-79.866621,36.080456,Guilford County Schools,69.1,B,72,2
760360,Southwestern Randolph Middle,Randolph,Asheboro,"1509 Hopewell Friends Rd, Asheboro, NC 27205",-79.866718,35.622592,Randolph County Schools,60.1,C,51.3,3
79A000,Bethany Community School,Rockingham,Summerfield,"1288 Hudson Rd, Summerfield, NC 27358",-79.8677733,36.2620483,Charter Schools,16.6,C,61.2,2
410307,Edwin A Alderman Elementary,Guilford,Greensboro,"4211 Chateau Drive, Greensboro, NC 27407",-79.8679836,36.0402338,Guilford County Schools,55,D,50.8,3
620350,Montgomery County Early College,Montgomery,Troy,"1011 Page St, Troy, NC 27371",-79.869833,35.3668306,Montgomery County Schools,48.9,A,>95,1
760358,Southwestern Randolph High,Randolph,Asheboro,"1641 Hopewell Friends Rd, Asheboro, NC 27205",-79.870065,35.6235497,Randolph County Schools,47.7,B,49.3,3
41B000,Greensboro Academy,Guilford,Greensboro,"4049 Battleground Ave, Greensboro, NC 27410",-79.8718373,36.1513563,Charter Schools,7.6,A,89.4,1
620330,Page Street Elementary,Montgomery,Troy,"897 Page Street, Troy, NC 27371",-79.8757961,35.3681488,Montgomery County Schools,65.9,C,50.9,3
410437,Kernodle Middle,Guilford,Greensboro,"3600 Drawbridge Parkway, Greensboro, NC 27410",-79.880159,36.133667,Guilford County Schools,25.9,B,79,2
410423,Jefferson Elementary,Guilford,Greensboro,"1400 New Garden Road, Greensboro, NC 27410",-79.8844003,36.1052449,Guilford County Schools,48.1,C,59.1,3
410395,Early College at Guilford,Guilford,Greensboro,"5608 West Friendly Avenue, Greensboro, NC 27410",-79.8858993,36.0896594,Guilford County Schools,6,A,>95,1
410522,Pilot Elementary,Guilford,Greensboro,"4701 Chimney Springs Drive, Greensboro, NC 27407",-79.8918642,36.0261646,Guilford County Schools,59.9,C,53,3
410397,Western Guilford Middle,Guilford,Greensboro,"401 College Road, Greensboro, NC 27410",-79.8946519,36.083142,Guilford County Schools,76.4,D,47.5,3
410398,Doris Henderson Newcomers Sch,Guilford,Greensboro,"411 Friendway Road, Greensboro, NC 27410",-79.9042984,36.0819119,Guilford County Schools,40.8,F,<5,1
790390,Stoneville Elementary,Rockingham,Stoneville,"203 Stone St, Stoneville, NC 27048",-79.904987,36.4632409,Rockingham County Schools,71.6,C,50.5,3
410574,Summerfield Elementary,Guilford,Summerfield,"7501 Summerfield Road, Summerfield, NC 27358",-79.9051029,36.2000772,Guilford County Schools,19.3,B,82.7,1
410595,Western Guilford High,Guilford,Greensboro,"409 Friendway Road, Greensboro, NC 27410",-79.9078675,36.0822034,Guilford County Schools,50.9,C,52.8,3
41J000,Summerfield Charter Academy,Guilford,Summerfield,"5303 Hwy 220 N, Summerfield, NC 27358",-79.9104809,36.2191119,Charter Schools,14,A,85.4,1
410421,Jamestown Middle,Guilford,Jamestown,"301 Haynes Road, Jamestown, NC 27282",-79.9116694,35.9863488,Guilford County Schools,58.9,C,54.2,3
410400,Guilford Elementary,Guilford,Greensboro,"920 Stage Coach Trail, Greensboro, NC 27410",-79.9124187,36.0992136,Guilford County Schools,51.5,C,58,3
410466,Millis Road Elementary,Guilford,Jamestown,"4310 Millis Road, Jamestown, NC 27282",-79.912434,35.99609,Guilford County Schools,40.9,B,74.1,2
410401,GTCC Middle College High,Guilford,Jamestown,"601 East Main Street, Jamestown, NC 27282",-79.9149975,35.9977122,Guilford County Schools,42.9,A,75,2
410529,Lucy Ragsdale High,Guilford,Jamestown,"1000 Lucy Ragsdale Drive, Jamestown, NC 27282",-79.9164009,35.9943517,Guilford County Schools,53.5,B,50.6,3
41H000,College Prep and Leadership Academy,Guilford,Jamestown,"4201 Furniture Avenue, Jamestown, NC 27282",-79.922666,35.968148,Charter Schools,62,D,46.4,3
760330,John R Lawrence Elementary,Randolph,Archdale,"6068 Suits Rd, Archdale, NC 27263",-79.9249834,35.8897995,Randolph County Schools,42.1,B,69.7,2
410491,EP Pearce Elementary,Guilford,Greensboro,"2006 Pleasant Ridge Road, Greensboro, NC 27410",-79.937958,36.144404,Guilford County Schools,18.3,B,81.1,1
410418,Jamestown Elementary,Guilford,Jamestown,"108 Potter Drive, Jamestown, NC 27282",-79.9403911,35.9935931,Guilford County Schools,49.8,B,61.6,2
790314,Dalton McMichael High,Rockingham,Mayodan,"6845 Hwy 135, Mayodan, NC 27027",-79.9426166,36.4172668,Rockingham County Schools,42.8,C,53.2,3
620339,West Middle,Montgomery,Mount Gilead,"129 NC Hwy 109S, Mount Gilead, NC 27306",-79.943774,35.318228,Montgomery County Schools,59,D,45.9,3
790327,Huntsville Elementary,Rockingham,Madison,"2020 Sardis Church Road, Madison, NC 27025",-79.9498069,36.331391,Rockingham County Schools,65.3,C,50.4,3
410580,Union Hill Elementary,Guilford,High Point,"3523 Triangle Lake Road, High Point, NC 27260",-79.9503099,35.9601381,Guilford County Schools,63.5,C,45.4,3
410493,Northwest Guilford Middle,Guilford,Greensboro,"5300 Northwest School Road, Greensboro, NC 27409",-79.9506062,36.1562843,Guilford County Schools,12.1,B,80.5,1
410490,Northwest Guilford High,Guilford,Greensboro,"5240 Northwest School Road, Greensboro, NC 27409",-79.9533469,36.155372,Guilford County Schools,11.8,A,77.1,2
760378,Archdale-Trinity Middle,Randolph,Trinity,"5105 Archdale Road, Trinity, NC 27370",-79.9541564,35.8859827,Randolph County Schools,46,C,54.3,3
410310,Allen Jay Elementary,Guilford,High Point,"1311 East Springfield Road, High Point, NC 27263",-79.9554544,35.9322724,Guilford County Schools,58,D,45.1,3
410370,Florence Elementary,Guilford,High Point,"7605 Florence School Road, High Point, NC 27265",-79.956723,36.024462,Guilford County Schools,41.8,B,69.3,2
41D000,"Phoenix Academy- Primary, Elem. IB MYP",Guilford,High Point,"4191 Mendenhall Oaks Parkway Gr.2-5, Meeting WayGr K-1 Clinard Farms 6-8, High Point, NC 27265",-79.957223,36.048851,Charter Schools,19.8,B,69.9,2
790379,Rockingham Co Early College High,Rockingham,Wentworth,"NC Hwy 65, Wentworth, NC 27375",-79.960093,36.2556076,Rockingham County Schools,36.9,A,87.8,1
620340,West Montgomery High,Montgomery,Mount Gilead,"147 Warrior Drive, Mount Gilead, NC 27306",-79.9601527,35.2966485,Montgomery County Schools,53.6,B,49.7,3
41G000,Cornerstone Charter Academy-CFA,Guilford,Greensboro,"7800 Airport Center Drive, Greensboro, NC 27409",-79.9609225,36.1115877,Charter Schools,11.4,B,75.7,2
410311,Allen Jay Middle - A Preparatory Academy,Guilford,High Point,"1201 East Fairfield Rd, High Point, NC 27263",-79.9619333,35.9253078,Guilford County Schools,41.4,C,60.1,2
760368,Trindale Elementary,Randolph,Archdale,"400 Balfour Dr, Archdale, NC 27263",-79.9634223,35.9012214,Randolph County Schools,56.1,B,70.5,2
